bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,method,method_label,source_file
7,0.7000000000000001,0.8,41,0.7598889324114017,0.7073170731707317,0.05257185924066998,BCI IV-2a,1,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
8,0.8,0.9,43,0.8561027428182828,0.8837209302325582,0.027618187414275353,BCI IV-2a,1,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
9,0.9,1.0,133,0.9787371564313376,0.9398496240601504,0.03888753237118725,BCI IV-2a,1,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
2,0.2,0.30000000000000004,1,0.2891088085009335,0.0,0.2891088085009335,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
3,0.30000000000000004,0.4,15,0.3616172223796508,0.8,0.4383827776203492,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
4,0.4,0.5,55,0.4575092533120651,0.32727272727272727,0.13023652603933783,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
5,0.5,0.6000000000000001,66,0.551530110665341,0.4393939393939394,0.11213617127140157,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
6,0.6000000000000001,0.7000000000000001,42,0.645247463179406,0.4523809523809524,0.19286651079845357,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
7,0.7000000000000001,0.8,44,0.749094292493086,0.5227272727272727,0.2263670197658133,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
8,0.8,0.9,28,0.8353760958700993,0.7142857142857143,0.12109038158438501,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
9,0.9,1.0,37,0.943397995124153,0.8918918918918919,0.051506103232261125,BCI IV-2a,2,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
3,0.30000000000000004,0.4,1,0.3948232287301586,0.0,0.3948232287301586,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
4,0.4,0.5,2,0.4652305109209911,1.0,0.5347694890790089,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
5,0.5,0.6000000000000001,9,0.5636320405030957,0.3333333333333333,0.23029870716976236,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
6,0.6000000000000001,0.7000000000000001,11,0.6504002950865954,0.6363636363636364,0.014036658722959006,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
7,0.7000000000000001,0.8,16,0.7512906209397849,0.875,0.12370937906021506,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
8,0.8,0.9,25,0.8470245184681591,0.88,0.03297548153184093,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
9,0.9,1.0,224,0.9854232599752992,0.96875,0.016673259975299226,BCI IV-2a,3,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
3,0.30000000000000004,0.4,8,0.37867165932250674,0.375,0.0036716593225067373,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
4,0.4,0.5,42,0.4445604259364108,0.42857142857142855,0.01598899736498227,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
5,0.5,0.6000000000000001,47,0.5495438974169347,0.48936170212765956,0.0601821952892751,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
6,0.6000000000000001,0.7000000000000001,51,0.6455351709494255,0.7058823529411765,0.06034718199175104,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
7,0.7000000000000001,0.8,41,0.7474900912283032,0.9024390243902439,0.1549489331619407,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
8,0.8,0.9,53,0.8493492423641913,0.8490566037735849,0.00029263859060635333,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
9,0.9,1.0,46,0.9471603822793694,0.9565217391304348,0.009361356851065428,BCI IV-2a,4,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
2,0.2,0.30000000000000004,2,0.2829948726908928,0.0,0.2829948726908928,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
3,0.30000000000000004,0.4,33,0.36134833659178833,0.36363636363636365,0.0022880270445753137,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
4,0.4,0.5,52,0.4539335867989601,0.36538461538461536,0.08854897141434476,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
5,0.5,0.6000000000000001,54,0.5506574284415069,0.5185185185185185,0.0321389099229884,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
6,0.6000000000000001,0.7000000000000001,63,0.6473086303589467,0.5714285714285714,0.0758800589303753,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
7,0.7000000000000001,0.8,31,0.7410974621643038,0.6774193548387096,0.0636781073255942,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
8,0.8,0.9,36,0.8504028349545415,0.8055555555555556,0.04484727939898592,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
9,0.9,1.0,17,0.9316222364212637,0.8823529411764706,0.049269295244793176,BCI IV-2a,5,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
3,0.30000000000000004,0.4,28,0.3616375038745345,0.14285714285714285,0.21878036101739168,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
4,0.4,0.5,63,0.45070245235042145,0.42857142857142855,0.022131023778992898,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
5,0.5,0.6000000000000001,69,0.5393285199086575,0.30434782608695654,0.23498069382170095,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
6,0.6000000000000001,0.7000000000000001,52,0.6458632733626899,0.6153846153846154,0.030478657978074475,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
7,0.7000000000000001,0.8,33,0.754211779451516,0.6060606060606061,0.14815117339090988,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
8,0.8,0.9,34,0.8490107465771087,0.8529411764705882,0.00393042989347947,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
9,0.9,1.0,9,0.9334227567031085,0.7777777777777778,0.1556449789253307,BCI IV-2a,6,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
4,0.4,0.5,1,0.40686041230389963,0.0,0.40686041230389963,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
5,0.5,0.6000000000000001,15,0.5533329939851444,0.6,0.04666700601485563,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
6,0.6000000000000001,0.7000000000000001,13,0.6439337643752694,0.5384615384615384,0.10547222591373095,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
7,0.7000000000000001,0.8,23,0.7488173149537792,0.7391304347826086,0.009686880171170587,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
8,0.8,0.9,26,0.8549987940033051,0.6538461538461539,0.20115264015715129,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
9,0.9,1.0,210,0.9829169951002558,0.8761904761904762,0.10672651890977958,BCI IV-2a,7,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
4,0.4,0.5,6,0.45132091444273387,0.5,0.04867908555726613,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
5,0.5,0.6000000000000001,27,0.5496347706795808,0.6666666666666666,0.11703189598708585,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
6,0.6000000000000001,0.7000000000000001,30,0.6510221219094401,0.6333333333333333,0.017688788576106784,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
7,0.7000000000000001,0.8,27,0.7398299971245251,0.7037037037037037,0.03612629342082141,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
8,0.8,0.9,50,0.854317256577475,0.72,0.13431725657747506,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
9,0.9,1.0,148,0.9685263769865688,0.9324324324324325,0.03609394455413639,BCI IV-2a,8,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
3,0.30000000000000004,0.4,9,0.3656988155090335,0.2222222222222222,0.14347659328681128,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
4,0.4,0.5,16,0.4711228026866612,0.4375,0.03362280268666118,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
5,0.5,0.6000000000000001,31,0.5515569729936922,0.5806451612903226,0.0290881882966304,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
6,0.6000000000000001,0.7000000000000001,36,0.642057582043567,0.7222222222222222,0.08016464017865521,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
7,0.7000000000000001,0.8,53,0.751345895528531,0.8301886792452831,0.07884278371675202,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
8,0.8,0.9,47,0.848882079026887,0.8936170212765957,0.04473494224970875,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
9,0.9,1.0,72,0.9646333316358484,0.9861111111111112,0.021477779475262748,BCI IV-2a,9,augmentation,Augmentation,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
4,0.4,0.5,3,0.4654560483411365,0.0,0.4654560483411365,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
5,0.5,0.6000000000000001,36,0.5546343907128151,0.5833333333333334,0.02869894262051831,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
6,0.6000000000000001,0.7000000000000001,39,0.6526232993962023,0.6153846153846154,0.03723868401158692,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
7,0.7000000000000001,0.8,41,0.7528584266143418,0.7560975609756098,0.0032391343612679924,BCI IV-2a,1,baseline,Baseline,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
