fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
labram_loso,atcnet_narrowband_tuned,ECE,9,0.08401199656687484,0.14228176292970218,-0.05826976636282734,9,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p2,atcnet_narrowband_retune_tuned,ECE,9,0.08738035015600706,0.14276794863850373,-0.055387598482496664,8,0.0078125,0.00390625,0.015363128491620111
labram_frozen_p2,atcnet_narrowband_tuned,ECE,9,0.08738035015600706,0.14228176292970218,-0.054901412773695105,8,0.0078125,0.00390625,0.015363128491620111
labram_finetune_sel,atcnet_narrowband_retune_tuned,ECE,9,0.09757007898405178,0.14276794863850373,-0.04519786965445195,8,0.01171875,0.00390625,0.019736842105263157
labram_loso,atcnet_narrowband_retune_tuned,ECE,9,0.08401199656687484,0.14276794863850373,-0.0587559520716289,8,0.01171875,0.00390625,0.019736842105263157
cbramod_finetune_sel,shallow_convnet_broadband_tuned,ECE,9,0.12361368523311393,0.10077250045619586,0.022841184776918075,1,0.01953125,0.00390625,0.0290084388185654
labram_loso,eegconformer_narrowband_tuned,ECE,9,0.08401199656687484,0.13419929164475905,-0.05018729507788421,8,0.02734375,0.00390625,0.040271966527196654
cbramod_frozen_p2,atcnet_narrowband_tuned,ECE,9,0.10304608934702114,0.14228176292970218,-0.03923567358268102,7,0.0390625,0.00390625,0.05589430894308943
cbramod_loso,baseline,ECE,9,0.11579948490685976,0.08079971224877253,0.03499977265808721,2,0.0390625,0.00390625,0.05589430894308943
labram_finetune_sel,atcnet_narrowband_tuned,ECE,9,0.09757007898405178,0.14228176292970218,-0.04471168394565039,8,0.0390625,0.00390625,0.05589430894308943
labram_frozen_p2,eegconformer_narrowband_tuned,ECE,9,0.08738035015600706,0.13419929164475905,-0.046818941488751986,7,0.0390625,0.00390625,0.05589430894308943
cbramod_finetune_sel,atcnet_broadband_tuned,ECE,9,0.12361368523311393,0.10620747598642806,0.017406209246685875,1,0.0546875,0.00390625,0.07461240310077519
cbramod_frozen_p2,atcnet_narrowband_retune_tuned,ECE,9,0.10304608934702114,0.14276794863850373,-0.039721859291482586,7,0.0546875,0.00390625,0.07461240310077519
cbramod_loso,seed_ensemble,ECE,9,0.11579948490685976,0.08285633887162763,0.03294314603523211,2,0.0546875,0.00390625,0.07461240310077519
labram_frozen_p4,atcnet_narrowband_tuned,ECE,9,0.09335862285106107,0.14228176292970218,-0.04892314007864109,7,0.0546875,0.00390625,0.07461240310077519
cbramod_finetune_sel,shallow_convnet_broadband,ECE,9,0.12361368523311393,0.09413031393384992,0.029483371299264014,2,0.07421875,0.00390625,0.09858490566037735
cbramod_frozen_p4,baseline,ECE,9,0.10785974046208777,0.08079971224877253,0.027060028213315247,2,0.07421875,0.00390625,0.09858490566037735
labram_frozen_p2,shallow_convnet_narrowband_tuned,ECE,9,0.08738035015600706,0.13553891677934563,-0.04815856662333858,7,0.07421875,0.00390625,0.09858490566037735
labram_frozen_p4,atcnet_narrowband_retune_tuned,ECE,9,0.09335862285106107,0.14276794863850373,-0.04940932578744265,7,0.07421875,0.00390625,0.09858490566037735
labram_loso,shallow_convnet_narrowband_tuned,ECE,9,0.08401199656687484,0.13553891677934563,-0.05152692021247081,6,0.07421875,0.00390625,0.09858490566037735
