dataset,subject,method,method_label,target_coverage,threshold,threshold_source,threshold_selection_split,eval_labels_used_for_threshold,heldout_curve_type,val_coverage,val_selective_accuracy,val_risk,heldout_coverage,heldout_selective_accuracy,heldout_risk,heldout_n_covered,heldout_accuracy_all,mean_val_confidence,mean_heldout_confidence,source_file
BNCI2014_004,1,seed_ensemble,Seed ensemble,0.9,0.5768840312957764,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.8472222222222222,0.1527777777777778,0.93125,0.7348993288590604,0.2651006711409396,298,0.721875,0.8188766511647009,0.8511788224019355,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,teacher_student_mixture,Teacher/student,0.4,0.8265239000320435,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.584375,0.8128342245989305,0.18716577540106952,187,0.7125,0.7661013313314413,0.8217871381253901,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,teacher_student_mixture,Teacher/student,0.6,0.7210054397583008,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.96875,0.03125,0.74375,0.773109243697479,0.226890756302521,238,0.7125,0.7661013313314413,0.8217871381253901,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,teacher_student_mixture,Teacher/student,0.8,0.6297842672531525,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.9140625,0.0859375,0.85625,0.7372262773722628,0.26277372262773724,274,0.7125,0.7661013313314413,0.8217871381253901,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,teacher_student_mixture,Teacher/student,0.9,0.5723104476928711,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.8402777777777778,0.1597222222222222,0.921875,0.7254237288135593,0.2745762711864407,295,0.7125,0.7661013313314413,0.8217871381253901,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,validation_selected_portfolio,Portfolio,0.4,0.8265239000320435,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.584375,0.8128342245989305,0.18716577540106952,187,0.7125,0.7661013313314413,0.8217871381253901,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,validation_selected_portfolio,Portfolio,0.6,0.7210054397583008,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.96875,0.03125,0.74375,0.773109243697479,0.226890756302521,238,0.7125,0.7661013313314413,0.8217871381253901,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,validation_selected_portfolio,Portfolio,0.8,0.6297842672531525,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.9140625,0.0859375,0.85625,0.7372262773722628,0.26277372262773724,274,0.7125,0.7661013313314413,0.8217871381253901,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,1,validation_selected_portfolio,Portfolio,0.9,0.5723104476928711,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.8402777777777778,0.1597222222222222,0.921875,0.7254237288135593,0.2745762711864407,295,0.7125,0.7661013313314413,0.8217871381253901,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
BNCI2014_004,2,augmentation,Augmentation,0.4,0.6161837165410434,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.734375,0.265625,0.3535714285714286,0.6363636363636364,0.36363636363636365,99,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,augmentation,Augmentation,0.6,0.5688167810440063,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.6770833333333334,0.3229166666666667,0.575,0.6273291925465838,0.37267080745341613,161,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,augmentation,Augmentation,0.8,0.5256922088357148,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.609375,0.390625,0.8464285714285714,0.5738396624472574,0.42616033755274263,237,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,augmentation,Augmentation,0.9,0.5173289179801941,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5972222222222222,0.4027777777777778,0.8928571428571429,0.584,0.416,250,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,baseline,Baseline,0.4,0.618566632270813,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.671875,0.328125,0.375,0.6190476190476191,0.38095238095238093,105,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,baseline,Baseline,0.6,0.5704904964712411,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.6875,0.3125,0.6,0.6369047619047619,0.3630952380952381,168,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,baseline,Baseline,0.8,0.5301162758504234,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.59375,0.40625,0.8178571428571428,0.6026200873362445,0.39737991266375544,229,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,baseline,Baseline,0.9,0.5183838451390312,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5555555555555556,0.4444444444444444,0.9035714285714286,0.5928853754940712,0.40711462450592883,253,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,seed_ensemble,Seed ensemble,0.4,0.61827741210826,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.671875,0.328125,0.3964285714285714,0.6396396396396397,0.36036036036036034,111,0.5821428571428572,0.6050790848038204,0.6037328765248889,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,seed_ensemble,Seed ensemble,0.6,0.5699986815452576,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.6979166666666666,0.3020833333333333,0.5964285714285714,0.5868263473053892,0.41317365269461076,167,0.5821428571428572,0.6050790848038204,0.6037328765248889,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,seed_ensemble,Seed ensemble,0.8,0.5279805064201355,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.6328125,0.3671875,0.8357142857142857,0.6153846153846154,0.38461538461538464,234,0.5821428571428572,0.6050790848038204,0.6037328765248889,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,seed_ensemble,Seed ensemble,0.9,0.5161577309323033,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5972222222222222,0.4027777777777778,0.9178571428571428,0.5992217898832685,0.40077821011673154,257,0.5821428571428572,0.6050790848038204,0.6037328765248889,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,teacher_student_mixture,Teacher/student,0.4,0.618566632270813,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.671875,0.328125,0.375,0.6190476190476191,0.38095238095238093,105,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,teacher_student_mixture,Teacher/student,0.6,0.5704904964712411,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.6875,0.3125,0.6,0.6369047619047619,0.3630952380952381,168,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,teacher_student_mixture,Teacher/student,0.8,0.5301162758504234,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.59375,0.40625,0.8178571428571428,0.6026200873362445,0.39737991266375544,229,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,teacher_student_mixture,Teacher/student,0.9,0.5183838451390312,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5555555555555556,0.4444444444444444,0.9035714285714286,0.5928853754940712,0.40711462450592883,253,0.5857142857142857,0.6108775216381375,0.6028522223654749,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,validation_selected_portfolio,Portfolio,0.4,0.6161837165410434,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.734375,0.265625,0.3535714285714286,0.6363636363636364,0.36363636363636365,99,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,validation_selected_portfolio,Portfolio,0.6,0.5688167810440063,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.6770833333333334,0.3229166666666667,0.575,0.6273291925465838,0.37267080745341613,161,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,validation_selected_portfolio,Portfolio,0.8,0.5256922088357148,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.609375,0.390625,0.8464285714285714,0.5738396624472574,0.42616033755274263,237,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,2,validation_selected_portfolio,Portfolio,0.9,0.5173289179801941,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5972222222222222,0.4027777777777778,0.8928571428571429,0.584,0.416,250,0.5678571428571428,0.6102098183002879,0.6016185981344975,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
BNCI2014_004,3,augmentation,Augmentation,0.4,0.5010399222373962,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.46875,0.53125,0.41875,0.5447761194029851,0.4552238805970149,134,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,augmentation,Augmentation,0.6,0.5006065368652344,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.46875,0.53125,0.628125,0.527363184079602,0.472636815920398,201,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,augmentation,Augmentation,0.8,0.5002459287643433,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.46875,0.53125,0.834375,0.5318352059925093,0.4681647940074906,267,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,augmentation,Augmentation,0.9,0.5001400113105774,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.4791666666666667,0.5208333333333334,0.909375,0.5326460481099656,0.46735395189003437,291,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,baseline,Baseline,0.4,0.5010399222373962,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.46875,0.53125,0.41875,0.5447761194029851,0.4552238805970149,134,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,baseline,Baseline,0.6,0.5006065368652344,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.46875,0.53125,0.628125,0.527363184079602,0.472636815920398,201,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,baseline,Baseline,0.8,0.5002459287643433,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.46875,0.53125,0.834375,0.5318352059925093,0.4681647940074906,267,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,baseline,Baseline,0.9,0.5001400113105774,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.4791666666666667,0.5208333333333334,0.909375,0.5326460481099656,0.46735395189003437,291,0.534375,0.5011196529504561,0.501100920884194,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,seed_ensemble,Seed ensemble,0.4,0.5020393878829297,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.484375,0.515625,0.3125,0.55,0.45,100,0.5375,0.502222417395467,0.5017477725606442,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,seed_ensemble,Seed ensemble,0.6,0.5011614561080933,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.4583333333333333,0.5416666666666666,0.534375,0.5614035087719298,0.43859649122807015,171,0.5375,0.502222417395467,0.5017477725606442,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,seed_ensemble,Seed ensemble,0.8,0.5006018280982971,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.515625,0.484375,0.734375,0.548936170212766,0.451063829787234,235,0.5375,0.502222417395467,0.5017477725606442,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,seed_ensemble,Seed ensemble,0.9,0.5002889037132263,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5208333333333334,0.4791666666666667,0.884375,0.5441696113074205,0.4558303886925795,283,0.5375,0.502222417395467,0.5017477725606442,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,teacher_student_mixture,Teacher/student,0.4,0.5238292969414382,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.546875,0.453125,0.453125,0.5586206896551724,0.4413793103448276,145,0.525,0.521360872572721,0.5228044595735238,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,teacher_student_mixture,Teacher/student,0.6,0.51320880651474,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.5,0.5,0.675,0.5231481481481481,0.47685185185185186,216,0.525,0.521360872572721,0.5228044595735238,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,teacher_student_mixture,Teacher/student,0.8,0.5072508303150287,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.5234375,0.4765625,0.834375,0.5243445692883895,0.4756554307116105,267,0.525,0.521360872572721,0.5228044595735238,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,teacher_student_mixture,Teacher/student,0.9,0.5036370158195496,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5138888888888888,0.4861111111111111,0.89375,0.5244755244755245,0.4755244755244755,286,0.525,0.521360872572721,0.5228044595735238,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,validation_selected_portfolio,Portfolio,0.4,0.5238292969414382,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.546875,0.453125,0.453125,0.5586206896551724,0.4413793103448276,145,0.525,0.521360872572721,0.5228044595735238,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,validation_selected_portfolio,Portfolio,0.6,0.51320880651474,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.5,0.5,0.675,0.5231481481481481,0.47685185185185186,216,0.525,0.521360872572721,0.5228044595735238,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,validation_selected_portfolio,Portfolio,0.8,0.5072508303150287,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.5234375,0.4765625,0.834375,0.5243445692883895,0.4756554307116105,267,0.525,0.521360872572721,0.5228044595735238,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,3,validation_selected_portfolio,Portfolio,0.9,0.5036370158195496,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.5138888888888888,0.4861111111111111,0.89375,0.5244755244755245,0.4755244755244755,286,0.525,0.521360872572721,0.5228044595735238,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
BNCI2014_004,4,augmentation,Augmentation,0.4,0.9999990134108167,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.303125,1.0,0.0,97,0.9625,0.9913840199058512,0.9773364365858885,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,augmentation,Augmentation,0.6,0.9999848387100082,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,1.0,0.0,0.459375,1.0,0.0,147,0.9625,0.9913840199058512,0.9773364365858885,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,augmentation,Augmentation,0.8,0.9996784351235222,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,1.0,0.0,0.665625,1.0,0.0,213,0.9625,0.9913840199058512,0.9773364365858885,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,augmentation,Augmentation,0.9,0.9977765765315232,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,1.0,0.0,0.771875,0.9959514170040485,0.004048582995951417,247,0.9625,0.9913840199058512,0.9773364365858885,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,baseline,Baseline,0.4,0.9999653068044841,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.315625,1.0,0.0,101,0.96875,0.9895728500101477,0.9684762909416798,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,baseline,Baseline,0.6,0.9997598224220408,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,1.0,0.0,0.459375,1.0,0.0,147,0.96875,0.9895728500101477,0.9684762909416798,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,baseline,Baseline,0.8,0.9976035542339748,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,1.0,0.0,0.671875,1.0,0.0,215,0.96875,0.9895728500101477,0.9684762909416798,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,baseline,Baseline,0.9,0.98987627490366,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,1.0,0.0,0.775,0.9959677419354839,0.004032258064516129,248,0.96875,0.9895728500101477,0.9684762909416798,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,seed_ensemble,Seed ensemble,0.4,0.9999944095174433,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.2875,1.0,0.0,92,0.96875,0.9910434709811057,0.9737214953952791,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,seed_ensemble,Seed ensemble,0.6,0.9999487061200393,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,1.0,0.0,0.440625,1.0,0.0,141,0.96875,0.9910434709811057,0.9737214953952791,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,seed_ensemble,Seed ensemble,0.8,0.9993636791361239,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,1.0,0.0,0.6625,1.0,0.0,212,0.96875,0.9910434709811057,0.9737214953952791,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,seed_ensemble,Seed ensemble,0.9,0.9942142907853371,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,1.0,0.0,0.778125,1.0,0.0,249,0.96875,0.9910434709811057,0.9737214953952791,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,teacher_student_mixture,Teacher/student,0.4,0.9996467978291462,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.30625,1.0,0.0,98,0.95625,0.9850128670127661,0.9500960917106454,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,teacher_student_mixture,Teacher/student,0.6,0.9983145844467957,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,1.0,0.0,0.475,1.0,0.0,152,0.95625,0.9850128670127661,0.9500960917106454,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,teacher_student_mixture,Teacher/student,0.8,0.9905721225935628,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,1.0,0.0,0.615625,1.0,0.0,197,0.95625,0.9850128670127661,0.9500960917106454,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,teacher_student_mixture,Teacher/student,0.9,0.9637811995397776,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,1.0,0.0,0.7375,0.9957627118644068,0.00423728813559322,236,0.95625,0.9850128670127661,0.9500960917106454,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,validation_selected_portfolio,Portfolio,0.4,0.9999990134108167,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.303125,1.0,0.0,97,0.9625,0.9913840199058512,0.9773364365858885,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,validation_selected_portfolio,Portfolio,0.6,0.9999848387100082,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,1.0,0.0,0.459375,1.0,0.0,147,0.9625,0.9913840199058512,0.9773364365858885,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,validation_selected_portfolio,Portfolio,0.8,0.9996784351235222,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,1.0,0.0,0.665625,1.0,0.0,213,0.9625,0.9913840199058512,0.9773364365858885,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,4,validation_selected_portfolio,Portfolio,0.9,0.9977765765315232,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,1.0,0.0,0.771875,0.9959514170040485,0.004048582995951417,247,0.9625,0.9913840199058512,0.9773364365858885,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
BNCI2014_004,5,augmentation,Augmentation,0.4,0.9926555683418021,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.4,0.96875,0.03125,128,0.853125,0.9320387202225152,0.9138065841627009,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,augmentation,Augmentation,0.6,0.9701145742816542,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.9895833333333334,0.010416666666666666,0.553125,0.9661016949152542,0.03389830508474576,177,0.853125,0.9320387202225152,0.9138065841627009,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,augmentation,Augmentation,0.8,0.9021572999495469,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.9921875,0.0078125,0.7,0.9330357142857143,0.06696428571428571,224,0.853125,0.9320387202225152,0.9138065841627009,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,augmentation,Augmentation,0.9,0.742075502872467,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.9583333333333334,0.041666666666666664,0.875,0.8964285714285715,0.10357142857142858,280,0.853125,0.9320387202225152,0.9138065841627009,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,baseline,Baseline,0.4,0.9895166315341207,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.328125,0.9904761904761905,0.009523809523809525,105,0.90625,0.9277561892578751,0.8990077687946346,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,baseline,Baseline,0.6,0.9715885195393633,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.9895833333333334,0.010416666666666666,0.4625,0.9797297297297297,0.02027027027027027,148,0.90625,0.9277561892578751,0.8990077687946346,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,baseline,Baseline,0.8,0.8825368153670905,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.984375,0.015625,0.709375,0.9647577092511013,0.03524229074889868,227,0.90625,0.9277561892578751,0.8990077687946346,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
